,Cast Iron,Steel,Cu,Al,EE,Concrete,Composites,Others,Nd,Dy
2020,0.0076149212908256545,0.035048313378331475,0.0006289919248738465,0.0003746014171465041,0.00043517315504677746,0.23197305372890453,0.006667565467392082,0.0010050220643530007,1.6927352951282688e-05,1.9038377130427864e-06
2021,0.02515217444122412,0.12011775542180696,0.001940710908206421,0.0012050954183960092,0.001177640747908489,0.6277476781985513,0.018043605878817544,0.0027198249115309397,4.652883939528847e-05,5.274878535012496e-06
2022,0.02531916778501037,0.12060501440339524,0.0019753193927608444,0.0012211407862486926,0.00122595199945462,0.6534955745509303,0.018784048998874616,0.00283149629577633,4.8273181184590535e-05,5.465058338200095e-06
2023,0.025488000834565726,0.12112362852450961,0.0020133958880177577,0.0012389801207843675,0.0012801657200617658,0.6823895027559862,0.01961494378225794,0.002956805996790533,5.021725470614548e-05,5.677049918686022e-06
2024,0.0256517711189079,0.12165938800829079,0.00205431787329757,0.001258337840737731,0.0013395839073666348,0.7140573810469836,0.020525595940935365,0.0030941420989224933,5.2331187569003783e-05,5.9076697407088e-06
2025,0.025803201346729716,0.1221967315134415,0.002097316846880395,0.0012788517031871744,0.0014032189475774329,0.7479727773371975,0.02150087242497757,0.0032412232385352012,5.457432588686431e-05,6.152591884176032e-06
2026,0.03475218923167419,0.1657388119356659,0.0027904562709998608,0.001714436943713644,0.0018231076037299788,0.9717844695046475,0.027934924196686573,0.004211223861787491,7.10648668957315e-05,8.024183025314236e-06
2027,0.03485757460076415,0.16622890792709463,0.002834758633521451,0.001735827203648329,0.0018909879565777925,1.0079613511988867,0.028975319385995218,0.004368139951561541,7.339990872743729e-05,8.280005026814033e-06
2028,0.03492005381867116,0.16663429914095404,0.0028771539936986905,0.0017563274260629725,0.001957574217481473,1.0434484715266645,0.029995883755825146,0.004522066035173633,7.564943444544965e-05,8.52718943075989e-06
2029,0.03496673245465633,0.16703012911916687,0.0029198825866096553,0.0017767890383986718,0.002024131357049448,1.0789201996398703,0.03101599558014342,0.004675922227123178,7.785980411457454e-05,8.771176288780184e-06
2030,0.03515197740108218,0.16573065999762787,0.0029465601458796018,0.0017807295465311573,0.0020653367115432623,1.1065586045545976,0.03227146394963756,0.004819617720749284,7.978963112758615e-05,8.985595048808538e-06
2031,0.036179471784167035,0.17105460538720313,0.00305851866338911,0.0018460920584105565,0.002161279628156584,1.1579579896343253,0.03377081963819963,0.005043598724698625,8.317222761069395e-05,9.368615064393811e-06
2032,0.036109303382747704,0.17119019227842214,0.0030899398198185454,0.001860067708070128,0.0022094498774751347,1.183762326033399,0.03452369382955108,0.0051560903046548555,8.460269643183756e-05,9.531657411610978e-06
2033,0.03587870260265284,0.1712836432471685,0.0030971592204935747,0.0018654483209467588,0.0022242420889880565,1.1916841210435876,0.03475499671845619,0.005190679315811736,8.474631695712025e-05,9.554761459033497e-06
2034,0.03580122779500332,0.1711939116380995,0.0031277856442889765,0.0018748691973111897,0.002262471840577854,1.2121635665413983,0.03535249980672643,0.005279954190530732,8.575221763492259e-05,9.676533020433538e-06
2035,0.035677600508837747,0.17112649054345488,0.0031493300618447074,0.001881520927817832,0.002289326168273005,1.2265488624432317,0.03577223288779457,0.00534267301378554,8.629775979763069e-05,9.747989614830481e-06
2036,0.03339895425219387,0.1608501530271952,0.0030083306557614855,0.001785149866255241,0.0022135332685467063,1.1859395271885795,0.03458801007723403,0.00516583036316968,8.274521460108564e-05,9.358541787120593e-06
2037,0.033374451033927874,0.16083794244445743,0.003038537190685767,0.0017906562178699346,0.00223509992049728,1.1974927499456471,0.03492507632864354,0.005216191273018994,8.310215957943939e-05,9.415622860197783e-06
2038,0.033350884732697615,0.16174100121064344,0.0030595283294398644,0.001799740139661174,0.002240944710508524,1.200623052547972,0.03501646076721071,0.005229854425885133,8.282562014868369e-05,9.400764197334487e-06
2039,0.03344276635766618,0.16220569312546587,0.003103189269625016,0.0018101192127097248,0.0022692346233882826,1.215778978571927,0.03545855377277347,0.005295893815087149,8.342986101329765e-05,9.488508762624472e-06
2040,0.03373172268322387,0.160831758767808,0.0031361378128958563,0.0018028190089907975,0.002275345308472385,1.2243325209330562,0.036135930554775965,0.005354890096311439,8.385265916638177e-05,9.557533715937228e-06
2041,0.0012578478822699857,0.006116146232250361,0.0007894181299580789,0.0003068165786595478,0.0009916182057666276,0.5335761462947882,0.0157484086372512,0.0023337183788948476,3.105599194182863e-05,3.5493096169936342e-06
2042,0.0017930089446785875,0.008673317636985756,0.0008616167470801182,0.00034024584361811794,0.0010447054804445099,0.5621415447351308,0.016591522023368135,0.002458659017168535,3.2889400951544606e-05,3.7604001964667278e-06
2043,0.002148442470616671,0.009251286436777362,0.0009502573715440628,0.00036747387087971957,0.0011376752296806685,0.6121671845164268,0.01806802848882572,0.0026774602658808408,3.597540710062381e-05,4.115668125450864e-06
2044,0.0024798811015329138,0.01030089844049431,0.001043708185306088,0.00040281171813175923,0.0012447890268055479,0.6698035637796217,0.0197691629585799,0.0029295483206018807,3.9576875346875634e-05,4.5236315864928675e-06
2045,0.002827292554770988,0.011165074502520661,0.001128254036240351,0.0004347173114595702,0.0013446591478957005,0.7235422415770055,0.021355255787695416,0.00316458836591276,4.313898421854482e-05,4.921498946539979e-06
2046,0.016207670415350456,0.07537341414636273,0.0021762101905913062,0.001078337518528725,0.0019634367279524364,1.056497757407974,0.031182396971602123,0.004620851144346815,6.736751297551483e-05,7.68964919724135e-06
