,Cast Iron,Steel,Cu,Al,EE,Concrete,Composites,Others,Nd,Dy
2020,0.01352770743228025,0.06309380887509752,0.0010539837792405827,0.0006458750096106562,0.0006652113196544431,0.3562108318365533,0.010236471481803828,0.0015453096401638834,3.0150489801008225e-05,3.575445775630511e-06
2021,0.05570549619499604,0.26627239614235065,0.0041545164609169925,0.002617581918384478,0.0023799726411280527,1.274431556463468,0.036623842770690425,0.005528939510459174,0.00010904113245159306,1.2990840538000471e-05
2022,0.05472923241860634,0.26118291818260314,0.004104799581451127,0.002579851832574207,0.0023821469989330937,1.2755873795674058,0.036657410346061146,0.0055341664494804235,0.00010894847082699427,1.297185729673462e-05
2023,0.027448157080352562,0.12915870118246486,0.002136157653253653,0.0013179900580923658,0.001342707932750284,0.7189859038792644,0.020662174666232696,0.0031194548884726937,6.080056773141811e-05,7.21255237756953e-06
2024,0.0400326599819085,0.1895658795130739,0.0030841506156781854,0.0019156740392134888,0.0018964867823863026,1.0155139378805933,0.029184046466549277,0.004406158130105485,8.605430151898112e-05,1.0219461618639467e-05
2025,0.0040696734861592285,0.01573456797824027,0.00048777374266887176,0.0002528644173349499,0.0005222460753146995,0.27964599628603243,0.008036594214719125,0.0012133833883174725,2.238321731655316e-05,2.60528160248014e-06
2026,0.04251123429538907,0.2011488322726,0.0033309819761979022,0.002059325057650445,0.002113489779585674,1.1316993223941447,0.032523563039725874,0.004910604901705194,9.537178048171628e-05,1.1313675543061545e-05
2027,0.025575676963008373,0.11931843746682273,0.0021311830152281417,0.0012867119667392894,0.0015049589526921685,0.8058481173842673,0.02315920583089043,0.003496799593961443,6.689501840835389e-05,7.903630334786896e-06
2028,0.028007375767936556,0.13108227472250966,0.0023489945122465113,0.0014181113680387899,0.001669442111508109,0.8939180725686944,0.025690427836939776,0.0038790722102776116,7.40008366241978e-05,8.74459558270801e-06
2029,0.026748233355257767,0.12510404307079676,0.00229974432763456,0.0013786307289471726,0.0016890612966424282,0.9044191909263971,0.025992392879744912,0.003924744632381251,7.437009010359777e-05,8.782273576410615e-06
2030,0.03781683418648423,0.17612659952929588,0.0031251876457480377,0.0018898777314036899,0.0021689655303704053,1.1674280809816864,0.03403704875069795,0.005091332654719376,9.683089279737583e-05,1.1460815399264245e-05
2031,0.12393631609683933,0.5878767414305326,0.009419978073375536,0.005884188002104593,0.005618117640745371,3.023895082888556,0.08816389238924513,0.013187945764409513,0.00025665940891247404,3.0548597956820865e-05
2032,0.12839404269512808,0.609598088467137,0.009787668561841397,0.006109548082620034,0.005854444019821124,3.1510853350999835,0.09187263538518237,0.013742903047633797,0.00026698177996943394,3.178259794301684e-05
2033,0.12365143738152672,0.588135676894247,0.009476868320234384,0.005909925242355396,0.00570421631607798,3.0702187271620636,0.08951524512483558,0.013390424487153007,0.0002593556364197929,3.087912311305127e-05
2034,0.11979148160657047,0.5699558926643349,0.009243677121925663,0.005748371624168342,0.005607878357112545,3.018359269552476,0.08800351571076412,0.013164414925523265,0.000254116686129389,3.026101445054449e-05
2035,0.11209860608542994,0.5337305280335963,0.008728709867980885,0.005410117197068985,0.00535399285424495,2.881703740860483,0.08401939847901038,0.012568531696856754,0.00024150816269730464,2.876445621804152e-05
2036,0.043119334330537315,0.20492036334570163,0.0037625588295061765,0.0022414769543416726,0.00267718073627492,1.440948934814292,0.04201261814927596,0.006284742331916249,0.00011619325893723764,1.3812773597210771e-05
2037,0.04204734707415426,0.19993920982106936,0.003735323152085281,0.00220515243916128,0.002681509611367601,1.4432772050003464,0.042080571417186054,0.006294938832792964,0.00011551836885449851,1.3747473105453103e-05
2038,0.04430597632194194,0.21181333885711648,0.003944433342877539,0.002327528444888879,0.002805763511465649,1.5101534252941722,0.04403048790663028,0.006586656746351166,0.00012036178195240756,1.4341080116689227e-05
2039,0.04163422873541531,0.1991295156798656,0.003813494004257038,0.0022195047291871614,0.002758909127735403,1.484933887521971,0.04329522024642654,0.00647668406177572,0.00011715004172733977,1.3974322615260394e-05
2040,0.041516337050862474,0.19535328793034387,0.0038420736434045377,0.002199308641947481,0.0027826632270910247,1.504264010081426,0.04438437145080698,0.006587735255226595,0.00011815451477609303,1.4112587937583428e-05
2041,0.11648973875823734,0.5511451964065603,0.009308589068302451,0.005647663586795326,0.005738809316179637,3.1023090890731555,0.09153586294120511,0.0135861986647571,0.0002555944342028707,3.054305898096148e-05
2042,0.11638610922984118,0.5506863669225769,0.009374162588781123,0.005665368324717143,0.005818243789335233,3.145249396025663,0.09280287709587569,0.013774268190819007,0.00025826771456617783,3.0860076665718396e-05
2043,0.11038716632390734,0.521119990316457,0.009048487161093376,0.005416670024293592,0.005722115478270006,3.093283527050745,0.09126960475792188,0.01354670046219172,0.00025225478636689406,3.0142704402262827e-05
2044,0.10543557856048066,0.4970803482035889,0.00881118056453312,0.005227179938758111,0.00569006705498007,3.0759583995677344,0.09075842522225486,0.013470833518551339,0.0002490925565400867,2.976001368270561e-05
2045,0.10337448366602184,0.486476752787028,0.008779941623892597,0.0051684356569048715,0.005772299046075305,3.120411536062694,0.09207005413889442,0.013665515039641708,0.00025144195444830444,3.0028822375305147e-05
2046,0.0751949783065925,0.3531582157731829,0.006885238043825239,0.003926509930780713,0.004855074047734083,2.624574468005426,0.07744001677107754,0.011494050188054673,0.0002063548619366578,2.4646177237455805e-05
2047,0.07223356228960182,0.33898707536800027,0.006821617472558396,0.003841668435966411,0.004937595209341928,2.6691840441517756,0.0787562565994874,0.011689413880512756,0.00020805547746628554,2.4849291721439443e-05
