,Cast Iron,Steel,Cu,Al,EE,Concrete,Composites,Others,Nd,Dy
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,14173.601588119353,199537.89599282312,793.4186560064279,514.7483959761978,407.71258534584507,5550.310325034091,7531.799560310851,1225.81673298295,63.58552876588418,6.250180806686629
2027,13908.67444864125,195808.2155954872,778.5884003626869,505.1269303769936,400.09178915700363,5446.566204071949,7391.018256403723,1202.9042700796765,62.39701417815451,6.133354994133496
2028,13651.106410221217,192182.13762639769,764.1700970399286,495.77272821410924,392.68268214959954,5345.703869671369,7254.147551631815,1180.6282656771311,61.24151394666378,6.019774349147804
2029,13366.7240881178,188178.5645149851,748.2507671227951,485.44470091373523,384.50224536713574,5234.341198100946,7103.027835498825,1156.0332037352798,59.96571963212815,5.894369319217963
2030,13792.789931646377,189678.1578454696,759.1018034330413,487.7196334318219,381.20845725350875,5160.055451081801,7407.363686094266,1188.6502236275423,58.61309887293123,5.761412584062299
2031,17831.85075626419,245216.51176327528,981.3766515530781,630.523018335197,492.8177468624069,6670.758178159702,9576.641951878439,1536.7265238693403,75.77239468069676,7.448096699072712
2032,13786.033378261523,189561.66633791072,758.661823298066,487.41154934028236,380.94022729541064,5156.264065656201,7404.143485848595,1188.0457733938983,58.56728104167332,5.756908890610498
2033,11593.271688756717,159383.10727585808,637.9120830790271,409.8047795123108,320.2540694668878,4334.651628197227,6226.940767062312,999.0532071638056,49.23180935288882,4.839272643761935
2034,9337.718421485044,128331.49864197467,513.6789666197318,329.9496765012239,257.7994832376611,3489.036661042941,5016.1813510713555,804.6403443333899,39.62257926619185,3.8947271375659875
2035,8092.923554797554,111169.30100107387,445.0436909759518,285.80461563237634,223.24412764423926,3020.9953294900974,4348.42794958333,697.3238376154416,34.3009827672377,3.3716373568525553
2036,2347.138463141714,41056.69065846167,128.64937313274015,82.45979874956551,64.23913633750215,868.2990224748312,1263.686895509986,202.10238774833493,9.841686598453613,0.967394969845454
2037,1636.7516378562882,29961.733372888935,89.35346003801419,57.13816354503448,44.36728886262786,598.8436782568979,883.369171001902,140.8171207722068,6.772905798953688,0.6657471700200661
2038,1368.1417856389783,26468.597250309125,74.33355349389474,47.3997064472517,36.66029687518948,493.9635295643448,740.5319638871144,117.59152702728778,5.572013377926611,0.5477046703117678
2039,1203.4709765324596,24941.256190824515,64.99756855828613,41.29954342097269,31.78235895896818,427.2915808126221,653.7334995361495,103.31143093505784,4.8036547058263395,0.4721783560981321
2040,738.1916820152414,17713.330366341765,36.8847976834834,22.311788739685653,15.940009453439444,206.99304930209723,419.4228118849453,62.36880380172835,2.204874519940912,0.21672957154177164
2041,982.5204366450703,23226.41785979866,49.3832961539911,29.99088719209466,21.562381429230356,280.87625362141125,556.4775841615638,83.10775831209128,3.007158037549644,0.29559055045635607
2042,1391.1877202299743,31614.649661929674,70.74246468440651,43.29504936680223,31.507931963332823,412.848675224154,782.93449868417,117.94709357931134,4.462222983055856,0.4386171033748705
2043,576.1331227194332,20034.82748826975,25.600599002271423,14.185332680239583,8.640673155584906,102.64452513721926,346.90334575912675,47.61460962646231,0.9270007769879705,0.09112014284644032
2044,418.80040862159876,19340.33484712764,16.175611535257303,7.845999676193799,3.378886420810801,29.625212476405977,267.11065330981864,33.80046991244353,0.06760500705274453,0.00664527803287962
2045,146.69242087868588,16767.52300995293,0.5525560171184338,-2.431619392421453,-4.9135943011443715,-84.13968277589265,124.94696106950778,10.134817546267357,-1.2499982666744565,-0.12286939066789859
2046,-19.688051985689526,15852.752825313451,-9.247891535750227,-8.966608899647326,-10.27907354613285,-158.274342969823,39.555071193654385,-4.4188578807185195,-2.1171672556129977,-0.208108329086941
2047,-95.86585875536639,16245.86512642377,-14.023204288938246,-12.250260303338479,-13.078752644519227,-197.53462871578267,2.2464793284575535,-11.17941625099047,-2.585707128004344,-0.25416375984965667
2048,-114.96411899751365,17305.503660381262,-15.530048505070624,-13.386710121873193,-14.149123032910722,-213.08822211723373,-5.177730558102667,-12.979098779638662,-2.7799063365398737,-0.2732526970562903
2049,-125.02089694016468,18151.62166368305,-16.343185008397484,-14.004721170087464,-14.735648067886444,-221.63235520364924,-8.945285402124682,-13.934482366630391,-2.886771234451892,-0.28375705153445097
2050,-257.0473813367298,16556.556291385292,-23.556144395161027,-18.618765238732237,-18.320267333953893,-270.02603543850955,-80.14438306752618,-25.296397661436572,-3.434108838013749,-0.3375579564094555
