,Cast Iron,Steel,Cu,Al,EE,Concrete,Composites,Others,Nd,Dy
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,0.018726039550316445,0.23189413448304294,0.0009474825676711252,0.0005862629332639202,0.0004280568618797591,0.005755304318784676,0.010303343768142832,0.0015939223230538263,7.328557333605023e-05,7.746881398252156e-06
2027,0.018477818921368436,0.2288136326338422,0.0009351601393605671,0.0005785342784108803,0.0004224532982284385,0.005678816968458111,0.010166493302853082,0.001573880322145727,7.231141375033755e-05,7.643904769438913e-06
2028,0.018234616765156822,0.22580121107579443,0.0009231051656727798,0.0005709710782876192,0.00041699802197600833,0.005604437413319175,0.01003340834446053,0.001554308559890317,7.136251529451936e-05,7.543598451008525e-06
2029,0.017951442139452323,0.2223091393030926,0.0009091047594235463,0.000562186665682581,0.0004107338810893653,0.005519307417253698,0.00988106888080594,0.0015316351675204538,7.027231432744906e-05,7.428355311163872e-06
2030,0.018512923571594255,0.225115374894375,0.000925434764214922,0.0005673714491183815,0.00040936007466116993,0.00547011096673098,0.010293751296913746,0.001576596119373531,6.910676398916255e-05,7.305147133549248e-06
2031,0.023983318339264665,0.29169782470061284,0.001199603733831913,0.00073522184362277,0.0005309353669424277,0.00709368439423633,0.013349090455456757,0.002045531538337575,8.959558533643463e-05,9.470982197135684e-06
2032,0.018706510001429224,0.22770693891648805,0.0009372241209604612,0.0005739330461953052,0.0004157050027092131,0.005553452534946336,0.010450687305166673,0.0016020620947058554,7.007911912321336e-05,7.407932940047582e-06
2033,0.015868970047685685,0.19346489914678228,0.0007973759319519153,0.0004875971145408107,0.0003550890454624335,0.004743189788993933,0.008925940196945061,0.0013688050123074086,5.975698495095821e-05,6.316799380340692e-06
2034,0.0129280234618408,0.15809591229392703,0.0006532502685231433,0.0003983853960769589,0.00029319401410851355,0.003916075958380639,0.0073694653478553465,0.001130450090619633,4.9180847566279625e-05,5.198815621837147e-06
2035,0.011327717190994345,0.13918787662481008,0.0005773021230486997,0.0003506345471686079,0.0002621978908343792,0.003501827492053512,0.0065899295318799156,0.0010111154011188115,4.377040665697348e-05,4.626888002943875e-06
2036,0.003655931876295296,0.058567426835219316,0.00019924597462385346,0.0001172931615876664,9.86448903242536e-05,0.0013173942236579285,0.0024791493903015627,0.0003804577010282588,1.5925719938287823e-05,1.6834781329858476e-06
2037,0.0027372209757133307,0.04687030175954601,0.00016048392667220704,9.14444817869073e-05,8.610834335225717e-05,0.0011499191130918732,0.0021639885363063673,0.0003321423035658388,1.3497359173869794e-05,1.4267806480360507e-06
2038,0.002418093006602625,0.04456920838157058,0.00015360683528092668,8.459156178447551e-05,8.887941155625495e-05,0.001186884977377156,0.0022335560057220277,0.000342859488395909,1.3570551068000399e-05,1.4345176263141353e-06
2039,0.002246397536687772,0.045001740998437983,0.0001561526820653746,8.292717336406735e-05,9.71204639810351e-05,0.0012969025771441068,0.002440596457986686,0.0003746731386783383,1.4479095328485175e-05,1.5305581444470005e-06
2040,0.0017746060232501294,0.040031804997808215,0.00014193064863439307,6.893487286128033e-05,9.654670310692876e-05,0.0012798198818554129,0.0025683647923968127,0.0003879954023365713,1.3534984962036736e-05,1.4307580005758198e-06
2041,0.002193836666737246,0.0499363356637065,0.00017718234839347142,8.576858464007505e-05,0.00012116811037023058,0.0016061793783038864,0.0032233102350435433,0.00048695713456775683,1.6961576669956452e-05,1.7929766148491905e-06
2042,0.002853699873035009,0.06378181851099735,0.0002260275234803014,0.00011031249821426541,0.00015275794642638708,0.0020249099135267565,0.004063627645882896,0.0006139246892202098,2.146703240312647e-05,2.269239931594184e-06
2043,0.0018181734697090496,0.053432941880466406,0.00019295514899845992,8.47570064954383e-05,0.00015005713728774833,0.001989097700087254,0.0039917598274372655,0.0006030781893791297,2.022245326425721e-05,2.137677795833224e-06
2044,0.0016997769908486324,0.05659645582879222,0.00020589983900390056,8.684054912163399e-05,0.00016770894626595565,0.0022230755457134078,0.004461311650013565,0.0006740259446070129,2.231578865583429e-05,2.3589603745397627e-06
2045,0.0014208194250967688,0.05748957780449328,0.00021124925300489196,8.425280353037301e-05,0.00018226432013225164,0.0024160105810001886,0.004848497797841505,0.0007325275313137421,2.3886009314581825e-05,2.5249454715617493e-06
2046,0.001285304351520685,0.060310589308816664,0.00022319501412719538,8.583642165554498e-05,0.00019933006424754801,0.0026422235864240824,0.005302466712211314,0.000801117211548216,2.589755387763087e-05,2.737582094827006e-06
2047,0.0012680616370298586,0.06447004829497016,0.00023967562728578398,9.05988099943635e-05,0.00021748505475433522,0.0028828762159717517,0.005785413271000142,0.0008740838509296241,2.8151965140434927e-05,2.9758917036033685e-06
2048,0.0013188108169099495,0.0690120973241221,0.0002573882386176823,9.679500436327086e-05,0.000234772041572702,0.0031120236543042933,0.006245270936657702,0.0009435614830576028,3.0361899797426577e-05,3.209499773337342e-06
2049,0.0013660887788041129,0.07269219332957655,0.00027205986349291254,0.00010206763411737955,0.0002488650127999578,0.0032988330871329126,0.0066201638288732895,0.0010002019775674903,3.217534306861877e-05,3.40119547863661e-06
