,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
1993,0.0,0.0,0.0,0.0,0.0
1994,4.997449723629762e-10,0.0,0.0,0.0,4.947475226393465e-08
1995,4.196498988837984e-09,0.0,0.0,0.0,4.154533998949604e-07
1996,1.5566908276661167e-08,0.0,0.0,0.0,1.5411239193894554e-06
1997,4.360220444926258e-08,0.0,0.0,0.0,4.316618240476995e-06
1998,9.988551708200668e-08,0.0,0.0,0.0,9.88866619111866e-06
1999,2.0356801453858535e-07,0.0,0.0,0.0,2.015323343931995e-05
2000,5.533242159492125e-07,0.0,0.0,0.0,5.477909737897203e-05
2001,2.124677702249363e-06,0.0,0.0,0.0,0.00021034309252268693
2002,6.4606355091765034e-06,0.0,0.0,0.0,0.0006396029154084738
2003,1.5686594219370326e-05,0.0,0.0,0.0,0.0015529728277176623
2004,3.235823856624979e-05,0.0,0.0,0.0,0.003203465618058729
2005,6.0026593314760275e-05,0.0,0.0,0.0,0.005942632738161267
2006,0.00010383144838107775,0.0,0.0,0.0,0.010279313389726697
2007,0.00017253438496910131,0.0,0.0,0.0,0.01708090411194103
2008,0.00028430310399902263,0.0,0.0,0.0,0.02814600729590324
2009,0.00046369762559785824,0.0,0.0,0.0,0.045906064934187966
2010,0.0007437096726330605,0.0,0.0,0.0,0.073627257590673
2011,0.0011732707422945593,0.0,0.0,0.0,0.11615380348716137
2012,0.0018158809257737768,0.0,0.0,0.0,0.1797722116516039
2013,0.002749489201682914,0.0,0.0,0.0,0.2721994309666084
2014,0.004067100010936302,0.0,0.0,0.0,0.40264290108269385
2015,0.005879242981574534,0.0,0.0,0.0,0.5820450551758789
2016,0.008322892133261164,0.0,0.0,0.0,0.8239663211928552
2017,0.011572783249898062,0.0,0.0,0.0,1.1457055417399082
2018,0.01582002727576584,0.0,0.0,0.0,1.5661827003008182
2019,0.021260833193060366,0.0,0.0,0.0,2.104822486112976
2020,2.809843931039243,0.0,0.0,0.0,0.0
2021,3.6510666124491697,0.0,0.0,0.0,0.0
2022,4.662524984269664,0.0,0.0,0.0,0.0
2023,5.853987665662759,0.0,0.0,0.0,0.0
2024,7.2294145342842855,0.0,0.0,0.0,0.0
2025,8.78746134797814,0.0,0.0,0.0,0.0
2026,10.480232186014836,0.0,0.0,0.0,0.0
2027,12.373481031864685,0.0,0.0,0.0,0.0
2028,14.396983197045417,0.0,0.0,0.0,0.0
2029,16.565463327766363,0.0,0.0,0.0,0.0
2030,18.79165119484608,0.0,0.0,0.0,0.0
2031,21.074007483448458,0.0,0.0,0.0,0.0
2032,23.39390984996531,0.0,0.0,0.0,0.0
2033,25.349731420724883,0.0,0.0,0.0,0.0
2034,27.76460672129288,0.0,0.0,0.0,0.0
2035,30.094304288586812,0.0,0.0,0.0,0.0
2036,32.017027183408906,0.0,0.0,0.0,0.0
2037,34.35884480622059,0.0,0.0,0.0,0.0
2038,36.75487762661041,0.0,0.0,0.0,0.0
2039,39.290757330791344,0.0,0.0,0.0,0.0
2040,41.90042104262911,0.0,0.0,0.0,0.0
2041,44.39526514331837,0.0,0.0,0.0,0.0
2042,46.23578378483059,0.0,0.0,0.0,0.0
2043,49.928254799803376,0.0,0.0,0.0,0.0
2044,53.98424477885153,0.0,0.0,0.0,0.0
2045,56.88482107294229,0.0,0.0,0.0,0.0
2046,62.1150817457264,0.0,0.0,0.0,0.0
2047,66.61216228869688,0.0,0.0,0.0,0.0
2048,71.3143070605908,0.0,0.0,0.0,0.0
2049,75.42451204338722,0.0,0.0,0.0,0.0
2050,78.86847394111521,0.0,0.0,0.0,0.0
