,Closed-loop recycling,Open to high- and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
1993,0.0,0.0,0.0,0.0,0.0
1994,0.0,0.0,1.000716744322741e-09,0.0,1.000716744322741e-09
1995,0.0,0.0,8.403299758688563e-09,0.0,8.403299758688563e-09
1996,0.0,0.0,3.090602308848523e-08,0.0,3.090602308848523e-08
1997,0.0,0.0,8.507770264453453e-08,0.0,8.507770264453453e-08
1998,0.0,0.0,1.919153618684473e-07,0.0,1.919153618684473e-07
1999,0.0,0.0,3.8538696223886586e-07,0.0,3.8538696223886586e-07
2000,0.0,0.0,1.0077671046838353e-06,0.0,1.0077671046838353e-06
2001,0.0,0.0,3.7365411332402073e-06,0.0,3.7365411332402073e-06
2002,0.0,0.0,1.123931885052645e-05,0.0,1.123931885052645e-05
2003,0.0,0.0,2.717202157215305e-05,0.0,2.717202157215305e-05
2004,0.0,0.0,5.594578196196855e-05,0.0,5.594578196196855e-05
2005,0.0,0.0,0.00010370902598368982,0.0,0.00010370902598368982
2006,0.0,0.0,0.0001792239905394299,0.0,0.0001792239905394299
2007,0.0,0.0,0.00029675629428950744,0.0,0.00029675629428950744
2008,0.0,0.0,0.00048585139110631637,0.0,0.00048585139110631637
2009,0.0,0.0,0.0007857911349814998,0.0,0.0007857911349814998
2010,0.0,0.0,0.001246859466514242,0.0,0.001246859466514242
2011,0.0,0.0,0.0019367445872052922,0.0,0.0019367445872052922
2012,0.0,0.0,0.002940479679010587,0.0,0.002940479679010587
2013,0.0,0.0,0.0043664395854076075,0.0,0.0043664395854076075
2014,0.0,0.0,0.006343266088673844,0.0,0.006343266088673844
2015,0.0,0.0,0.009025620689848458,0.0,0.009025620689848458
2016,0.0,0.0,0.012607339091199193,0.0,0.012607339091199193
2017,0.0,0.0,0.017306749898747992,0.0,0.017306749898747992
2018,0.0,0.0,0.02333754583676931,0.0,0.02333754583676931
2019,0.0,0.0,0.030887218348401472,0.0,0.030887218348401472
2020,0.0,0.0,0.040101518051721526,0.0,0.040101518051721526
2021,0.0,0.0,0.05107831678426471,0.0,0.05107831678426471
2022,0.0,0.0,0.06383223135949505,0.0,0.06383223135949505
2023,0.0,0.0,0.07832168225433196,0.0,0.07832168225433196
2024,0.0,0.0,0.094403848338264,0.0,0.094403848338264
2025,0.0,0.0,0.11185160107845386,0.0,0.11185160107845386
2026,0.0,0.0,0.12966250345321037,0.0,0.12966250345321037
2027,0.0,0.0,0.14878946087949066,0.0,0.14878946087949066
2028,0.0,0.0,0.1679369629088587,0.0,0.1679369629088587
2029,0.0,0.0,0.18719223094351517,0.0,0.18719223094351517
2030,0.0,0.0,0.20501966068885646,0.0,0.20501966068885646
2031,0.0,0.0,0.22136971270214018,0.0,0.22136971270214018
2032,0.0,0.0,0.23631537378277298,0.0,0.23631537378277298
2033,0.0,0.0,0.2425258330794007,0.0,0.2425258330794007
2034,0.0,0.0,0.2545033839144679,0.0,0.2545033839144679
2035,0.0,0.0,0.2632035518566239,0.0,0.2632035518566239
2036,0.0,0.0,0.2669352194491769,0.0,0.2669352194491769
2037,0.0,0.0,0.27329162406983154,0.0,0.27329162406983154
2038,0.0,0.0,0.2744383208900837,0.0,0.2744383208900837
2039,0.0,0.0,0.28112579969765367,0.0,0.28112579969765367
2040,0.0,0.0,0.2861366945172078,0.0,0.2861366945172078
2041,0.0,0.0,0.283966189720217,0.0,0.283966189720217
2042,0.0,0.0,0.2941021537567864,0.0,0.2941021537567864
2043,0.0,0.0,0.3178188901401034,0.0,0.3178188901401034
2044,0.0,0.0,0.34618530824088956,0.0,0.34618530824088956
2045,0.0,0.0,0.37246394141774913,0.0,0.37246394141774913
2046,0.0,0.0,0.3997783881850457,0.0,0.3997783881850457
2047,0.0,0.0,0.42962446558237455,0.0,0.42962446558237455
2048,0.0,0.0,0.45627206583815494,0.0,0.45627206583815494
2049,0.0,0.0,0.47928361430600686,0.0,0.47928361430600686
2050,0.0,0.0,0.4983863229358063,0.0,0.4983863229358063
