,Closed-loop recycling,Open to high- and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
1993,0.0,0.0,0.0,0.0,0.0
1994,8.329082872716269e-11,0.0,0.0,0.0,8.245792043989107e-09
1995,6.994164981396638e-10,0.0,0.0,0.0,6.924223331582672e-08
1996,2.5944847127768606e-09,0.0,0.0,0.0,2.568539865649092e-07
1997,7.267034074877097e-09,0.0,0.0,0.0,7.194363734128325e-07
1998,1.6647586180334444e-08,0.0,0.0,0.0,1.64811103185311e-06
1999,3.3928002423097555e-08,0.0,0.0,0.0,3.358872239886658e-06
2000,9.222070265820213e-08,0.0,0.0,0.0,9.12984956316201e-06
2001,3.5416373912426386e-07,0.0,0.0,0.0,3.506221017330212e-05
2002,1.0768836400060946e-06,0.0,0.0,0.0,0.00010661148036060336
2003,2.6155241642531326e-06,0.0,0.0,0.0,0.0002589368922610601
2004,5.395288481054348e-06,0.0,0.0,0.0,0.0005341335596243805
2005,1.0000185181116663e-05,0.0,0.0,0.0,0.0009900183329305495
2006,1.7257901049192566e-05,0.0,0.0,0.0,0.0017085322038700639
2007,2.8480368950824423e-05,0.0,0.0,0.0,0.002819556526131618
2008,4.633961090875242e-05,0.0,0.0,0.0,0.004587621479966489
2009,7.453657343420087e-05,0.0,0.0,0.0,0.007379120769985886
2010,0.00011778873574005622,0.0,0.0,0.0,0.011661084838265565
2011,0.000182726940294593,0.0,0.0,0.0,0.018089967089164705
2012,0.0002782293992546717,0.0,0.0,0.0,0.027544710526212497
2013,0.00041540102509717453,0.0,0.0,0.0,0.041124701484620274
2014,0.0006080155767111324,0.0,0.0,0.0,0.0601935420944021
2015,0.0008733566313524,0.0,0.0,0.0,0.08646230650388759
2016,0.0012328439576609034,0.0,0.0,0.0,0.12205155180842943
2017,0.001712715021963134,0.0,0.0,0.0,0.16955878717435027
2018,0.0023408013161096974,0.0,0.0,0.0,0.23173933029486005
2019,0.00314419977278392,0.0,0.0,0.0,0.3112757775056081
2020,0.004149522124099338,0.0,0.0,0.0,0.41080269028583444
2021,0.0053786372540895015,0.0,0.0,0.0,0.5324850881548606
2022,0.006845161180506172,0.0,0.0,0.0,0.677670956870111
2023,0.008556820015510424,0.0,0.0,0.0,0.847125181535532
2024,0.010510466671203042,0.0,0.0,0.0,1.0405362004491012
2025,0.012693043607713592,0.0,0.0,0.0,1.2566113171636457
2026,0.015013007223626518,0.0,0.0,0.0,1.4862877151390252
2027,0.017567196048901806,0.0,0.0,0.0,1.7391524088412789
2028,0.020224049419449913,0.0,0.0,0.0,2.002180892525541
2029,0.022993032741172273,0.0,0.0,0.0,2.2763102413760548
2030,0.02571528914862423,0.0,0.0,0.0,2.545813625713799
2031,0.02836772906317858,0.0,0.0,0.0,2.8084051772546794
2032,0.030939508729497384,0.0,0.0,0.0,3.063011364220241
2033,0.032779324162771316,0.0,0.0,0.0,3.2451530921143603
2034,0.03501279453089641,0.0,0.0,0.0,3.466266658558745
2035,0.0370814640630208,0.0,0.0,0.0,3.6710649422390587
2036,0.03847614665288956,0.0,0.0,0.0,3.809138518636066
2037,0.039962255871106786,0.0,0.0,0.0,3.9562633312395716
2038,0.04138125647690992,0.0,0.0,0.0,4.096744391214082
2039,0.04282796129606045,0.0,0.0,0.0,4.239968168309985
2040,0.04408013283289953,0.0,0.0,0.0,4.363933150457053
2041,0.04526221653392404,0.0,0.0,0.0,4.4809594368584795
2042,0.046434279468025946,0.0,0.0,0.0,4.596993667334568
2043,0.04963528291213027,0.0,0.0,0.0,4.913893008300897
2044,0.053535948930405225,0.0,0.0,0.0,5.300058944110117
2045,0.05639839540920497,0.0,0.0,0.0,5.5834411455112924
2046,0.06141654492231775,0.0,0.0,0.0,6.080237947309458
2047,0.06586349690457957,0.0,0.0,0.0,6.520486193553377
2048,0.0705126534069598,0.0,0.0,0.0,6.98075268728902
2049,0.07457651947716083,0.0,0.0,0.0,7.3830754282389215
2050,0.07798163462476898,0.0,0.0,0.0,7.720181827852129
