,Closed-loop recycling,Open to high- and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
1993,7.550139857773586e-09,6.4010727167502376e-09,2.600144034168636e-10,4.1156571106838636e-11,4.294492218716335e-09
1994,3.301217527533921e-10,2.768436111088135e-10,1.0178291767785516e-09,6.341215966205284e-13,1.0694118361813702e-09
1995,1.7578616460569538e-08,1.4877520421674496e-08,9.055173711253501e-09,8.50299755872914e-11,1.773775867209516e-08
1996,1.0191326180881292e-08,8.546654522732703e-09,3.143405647767992e-08,1.9607828300395202e-11,3.303558361583164e-08
1997,4.464246846329865e-08,3.7590946545144044e-08,8.70986775948177e-08,1.4348454053686513e-10,1.0082509009155436e-07
1998,1.1458354542619336e-07,9.656599351021067e-08,1.969466015226601e-07,3.9907534261123166e-10,2.3574988337729442e-07
1999,2.9438152839794963e-06,2.494577327498631e-06,4.885898491762517e-07,1.539501479574905e-08,2.0842195486464836e-06
2000,1.2241424654078066e-06,1.0348337948688212e-06,1.055446838512664e-06,5.464943181787847e-09,1.6085293600729436e-06
2001,3.0567538009740847e-06,2.5808182717720496e-06,3.861900882819086e-06,1.2174082299644248e-08,5.097408693422059e-06
2002,4.1104462704177244e-06,3.4520547626915973e-06,1.144232483405418e-05,9.72846289371858e-09,1.2343057051474832e-05
2003,1.2176969859358145e-05,1.0244619198585369e-05,2.7739217827438944e-05,3.573546111290774e-08,3.114427291412828e-05
2004,2.3549134503049372e-05,1.9802495845799632e-05,5.7060395794054255e-05,6.525951307826106e-08,6.330583436395972e-05
2005,3.8928875964896556e-05,3.270464446251985e-05,0.00010561115339447026,9.504971651557382e-08,0.0001145389857866771
2006,9.786043935196686e-05,8.24562277938746e-05,0.00018355159111716014,3.266344289341717e-07,0.00021590318156049243
2007,0.00010742945729425263,9.025275744631924e-05,0.0003020304958688766,2.3843020654068946e-07,0.00032534812178824295
2008,0.0001778602112685789,0.000149395208444432,0.0004945874395591326,4.293934167990946e-07,0.0005345429970289682
2009,0.00029729457554412785,0.00024985673677896484,0.0008001745290270954,7.247125632159925e-07,0.0008703384600933415
2010,0.00043494870946875317,0.0003653353148303728,0.0012683277786311594,9.467497620631502e-07,0.001360842279738366
2011,0.0006871371385283784,0.0005771893244130126,0.0019705074466522367,1.615574655643905e-06,0.0021236509750955654
2012,0.00098520182493531,0.0008273170154583972,0.002989467983510191,2.1079883281041143e-06,0.003193798107078441
2013,0.0014528829883954854,0.0012201502412121097,0.004438552829242407,3.101678630495872e-06,0.004742058703594341
2014,0.0021333751551989378,0.0017919558030892275,0.006448515565083022,4.7341131789256345e-06,0.006910296203896465
2015,0.0029252168482282854,0.002456422179690099,0.009171057672229994,6.288505053849914e-06,0.009782413061805518
2016,0.003964092044896156,0.003328252414116608,0.012805671508643252,8.218228141771633e-06,0.013611066716189286
2017,0.005374677063006854,0.004512566153100919,0.017575791082838486,1.1096178665438916e-05,0.01866772422941497
2018,0.0072053943882341345,0.006050167864064446,0.023697429929984984,1.4888120532457205e-05,0.02517429915849112
2019,0.00946111575847804,0.007944724379537483,0.03135936474329905,1.943991003603142e-05,0.03330686293102534
2020,0.012219102877414728,0.010261502829775122,0.04071009101362804,2.5126724127659974e-05,0.04324520321456004
2021,0.015570837751533608,0.013078012567304247,0.051851802819872055,3.2309074716035e-05,0.05513120981106321
2022,0.01932962979836313,0.016235899686400834,0.06480206645022073,3.997916959670073e-05,0.06888766116509372
2023,0.023524204774966036,0.019759642620378902,0.07955456986148435,4.8325245995939583e-05,0.08452754196247578
2024,0.028284635548502496,0.02375988485250874,0.09603114913013353,5.8181198957775504e-05,0.10204939735021963
2025,0.03334443921729775,0.0280110001192995,0.11406709147855777,6.826691024623768e-05,0.12117043698421216
2026,0.038711930090284556,0.03252277848011165,0.13273447214521128,7.969250925039437e-05,0.14106164380026748
2027,0.044405871186499114,0.03730775270424551,0.15306237541175796,9.137420748732526e-05,0.16264934624341457
2028,0.05022616870873398,0.042199650596473355,0.17380681640755208,0.00010359553303384631,0.1847100754962555
2029,0.0561772942174798,0.04720146454217255,0.1951089149924601,0.00011618793343497945,0.20736430335952483
2030,0.061832196228530166,0.051955015588452384,0.2154439530488299,0.00012844589095853864,0.22901694048944615
2031,0.06736940927919051,0.05661133759235528,0.2347776643941983,0.0001413394330645136,0.24970761694470175
2032,0.07241710032445554,0.06085447126639466,0.25316817338847064,0.00015274487518935362,0.26930689511608935
2033,0.07483610401656633,0.06289079385354074,0.26320851901450876,0.00015889842370909102,0.2800395780737593
2034,0.0794613702410215,0.06677653634947948,0.27973512958616115,0.00017004520344484332,0.29768097723518244
2035,0.08332682106494439,0.07002447081172386,0.2936888572197573,0.00017944426439153258,0.31259448221419467
2036,0.08572876402608208,0.07204113485233637,0.30352739182309896,0.0001859858358138276,0.32306665504433996
2037,0.08965091691678591,0.07533357465707921,0.3171972300223019,0.00019669109641833133,0.33772117997908085
2038,0.09207794381574085,0.07737384800416262,0.32690640278008454,0.00020427730540932407,0.3481683692991029
2039,0.09704068789700983,0.08153913536128995,0.34379035775383193,0.0002178802698297449,0.3663048292565029
2040,0.10227867100193158,0.08593287482977202,0.3606805489921576,0.00023232469421212402,0.38448158314706915
2041,0.10559171376126238,0.088716048877724,0.3721083054255526,0.0002431464587232271,0.3968868944089856
2042,0.11281040115016121,0.09477949145294688,0.3980281134126623,0.00026153270435724855,0.4246287378689277
2043,0.1253686164905748,0.10532333104537157,0.4400261587510455,0.00029091518487675533,0.4695226940300217
2044,0.1396300759616952,0.11730216335163343,0.4892999631291474,0.0003237437870772286,0.5221349932859208
