,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0
2026,0.0,0.0,0.0,0.0,0.0
2027,0.01087353782234356,0.0,0.0,0.0,0.0
2028,0.10197859822189115,0.0,0.0,0.0,0.0
2029,0.4170372536601044,0.0,0.0,0.0,0.0
2030,1.1753427218153203,0.0,0.0,0.0,0.0
2031,2.671331518058531,0.0,0.0,0.0,0.0
2032,5.276543448503942,0.0,0.0,0.0,0.0
2033,9.445888990050673,0.0,0.0,0.0,0.0
2034,15.699061788354037,0.0,0.0,0.0,0.0
2035,24.593894191580127,0.0,0.0,0.0,0.0
2036,36.694487361819846,0.0,0.0,0.0,0.0
2037,52.53097340438664,0.0,0.0,0.0,0.0
2038,72.54064940752929,0.0,0.0,0.0,0.0
2039,97.01301042286724,0.0,0.0,0.0,0.0
2040,126.03571483202056,0.0,0.0,0.0,0.0
2041,159.44022167835433,0.0,0.0,0.0,0.0
2042,196.75241367592284,0.0,0.0,0.0,0.0
2043,237.159325928675,0.0,0.0,0.0,0.0
2044,279.5001449621125,0.0,0.0,0.0,0.0
2045,322.2877627925667,0.0,0.0,0.0,0.0
2046,363.7727423350384,0.0,0.0,0.0,0.0
2047,402.052653351296,0.0,0.0,0.0,0.0
2048,435.22331432806675,0.0,0.0,0.0,0.0
2049,461.5600945321771,0.0,0.0,0.0,0.0
2050,479.7086062384549,0.0,0.0,0.0,0.0
