,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,4.10325066159574e-05,0.0,0.0,0.0,0.0
2022,0.00038621811244646335,0.0,0.0,0.0,0.0
2023,0.0015875492243446,0.0,0.0,0.0,0.0
2024,0.004496717441219571,0.0,0.0,0.0,0.0
2025,0.010268062669104294,0.0,0.0,0.0,0.0
2026,0.020353597615791325,0.0,0.0,0.0,0.0
2027,0.036582966248692464,0.0,0.0,0.0,0.0
2028,0.0615541893963585,0.0,0.0,0.0,0.0
2029,0.09873072329329138,0.0,0.0,0.0,0.0
2030,0.1523851920214222,0.0,0.0,0.0,0.0
2031,0.22749575163053815,0.0,0.0,0.0,0.0
2032,0.32975087210416243,0.0,0.0,0.0,0.0
2033,0.466039605241335,0.0,0.0,0.0,0.0
2034,0.6444272450387748,0.0,0.0,0.0,0.0
2035,0.873860361583716,0.0,0.0,0.0,0.0
2036,1.1637941863702463,0.0,0.0,0.0,0.0
2037,1.523982286223562,0.0,0.0,0.0,0.0
2038,1.964981887822703,0.0,0.0,0.0,0.0
2039,2.4979975014402704,0.0,0.0,0.0,0.0
2040,3.1344252968095634,0.0,0.0,0.0,0.0
2041,3.8853788201955015,0.0,0.0,0.0,0.0
2042,4.761572800875797,0.0,0.0,0.0,0.0
2043,5.774427836831794,0.0,0.0,0.0,0.0
2044,6.936144894248832,0.0,0.0,0.0,0.0
2045,8.259285433808309,0.0,0.0,0.0,0.0
2046,9.7562690645764,0.0,0.0,0.0,0.0
2047,11.438871407574752,0.0,0.0,0.0,0.0
2048,13.31790891022397,0.0,0.0,0.0,0.0
2049,15.402680496228301,0.0,0.0,0.0,0.0
2050,17.700308928791614,0.0,0.0,0.0,0.0
