,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0
2026,0.0,0.0,0.0,0.0,0.0
2027,0.016932610050637016,0.0,0.0,0.0,0.0
2028,0.15880423330607416,0.0,0.0,0.0,0.0
2029,0.6494233347222753,0.0,0.0,0.0,0.0
2030,1.830280108416801,0.0,0.0,0.0,0.0
2031,4.160102025064852,0.0,0.0,0.0,0.0
2032,8.218946619645129,0.0,0.0,0.0,0.0
2033,14.718530278363572,0.0,0.0,0.0,0.0
2034,24.473121832002324,0.0,0.0,0.0,0.0
2035,38.357796988223846,0.0,0.0,0.0,0.0
2036,57.25854810814918,0.0,0.0,0.0,0.0
2037,82.00929495725286,0.0,0.0,0.0,0.0
2038,113.2995876954305,0.0,0.0,0.0,0.0
2039,151.58852386545504,0.0,0.0,0.0,0.0
2040,197.0201285607147,0.0,0.0,0.0,0.0
2041,249.33814444465145,0.0,0.0,0.0,0.0
2042,307.80858825966004,0.0,0.0,0.0,0.0
2043,371.1672789052959,0.0,0.0,0.0,0.0
2044,437.6050993191759,0.0,0.0,0.0,0.0
2045,504.80078283436876,0.0,0.0,0.0,0.0
2046,570.0199736480492,0.0,0.0,0.0,0.0
2047,630.2853143382738,0.0,0.0,0.0,0.0
2048,682.6123331222753,0.0,0.0,0.0,0.0
2049,724.292827808833,0.0,0.0,0.0,0.0
2050,753.1936168453109,0.0,0.0,0.0,0.0
