,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.00068005773643227,0.0,0.0,0.0,0.0
2022,0.006401037542691624,0.0,0.0,0.0,0.0
2023,0.026311459401866813,0.0,0.0,0.0,0.0
2024,0.0745269479408805,0.0,0.0,0.0,0.0
2025,0.1701791099835013,0.0,0.0,0.0,0.0
2026,0.33733307234672655,0.0,0.0,0.0,0.0
2027,0.6063126840364355,0.0,0.0,0.0,0.0
2028,1.0201765907357812,0.0,0.0,0.0,0.0
2029,1.6363268475790609,0.0,0.0,0.0,0.0
2030,2.5255763612448567,0.0,0.0,0.0,0.0
2031,3.7705514987307844,0.0,0.0,0.0,0.0
2032,5.4664383151645,0.0,0.0,0.0,0.0
2033,7.729904981095381,0.0,0.0,0.0,0.0
2034,10.698949935734744,0.0,0.0,0.0,0.0
2035,14.528065336995079,0.0,0.0,0.0,0.0
2036,19.382069901975623,0.0,0.0,0.0,0.0
2037,25.432768346828063,0.0,0.0,0.0,0.0
2038,32.86804608071179,0.0,0.0,0.0,0.0
2039,41.88933950424007,0.0,0.0,0.0,0.0
2040,52.70374709509424,0.0,0.0,0.0,0.0
2041,65.51602686090007,0.0,0.0,0.0,0.0
2042,80.5282456912446,0.0,0.0,0.0,0.0
2043,97.9602159109886,0.0,0.0,0.0,0.0
2044,118.05047282612473,0.0,0.0,0.0,0.0
2045,141.0480280507279,0.0,0.0,0.0,0.0
2046,167.20244960219856,0.0,0.0,0.0,0.0
2047,196.75384200584128,0.0,0.0,0.0,0.0
2048,229.92618583972578,0.0,0.0,0.0,0.0
2049,266.91628883517484,0.0,0.0,0.0,0.0
2050,307.8809828098273,0.0,0.0,0.0,0.0
