,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0030944614540054237,0.0,0.0,0.0,0.0
2022,0.02912659158238041,0.0,0.0,0.0,0.0
2023,0.11972483004877105,0.0,0.0,0.0,0.0
2024,0.33911939432909033,0.0,0.0,0.0,0.0
2025,0.7743646868626455,0.0,0.0,0.0,0.0
2026,1.534964067925329,0.0,0.0,0.0,0.0
2027,2.758899912922584,0.0,0.0,0.0,0.0
2028,4.642101644004973,0.0,0.0,0.0,0.0
2029,7.445765388321429,0.0,0.0,0.0,0.0
2030,11.492110566994258,0.0,0.0,0.0,0.0
2031,17.15665434130858,0.0,0.0,0.0,0.0
2032,24.869072248928408,0.0,0.0,0.0,0.0
2033,35.15076910735649,0.0,0.0,0.0,0.0
2034,48.6132320216079,0.0,0.0,0.0,0.0
2035,65.93582461652817,0.0,0.0,0.0,0.0
2036,87.83769265811912,0.0,0.0,0.0,0.0
2037,115.06201126970142,0.0,0.0,0.0,0.0
2038,148.41463339874394,0.0,0.0,0.0,0.0
2039,188.7523432154247,0.0,0.0,0.0,0.0
2040,236.94824221329736,0.0,0.0,0.0,0.0
2041,293.8558635194349,0.0,0.0,0.0,0.0
2042,360.3015329688159,0.0,0.0,0.0,0.0
2043,437.1692237047193,0.0,0.0,0.0,0.0
2044,525.4059661721205,0.0,0.0,0.0,0.0
2045,625.9892135093598,0.0,0.0,0.0,0.0
2046,739.887760759806,0.0,0.0,0.0,0.0
2047,868.0226050975733,0.0,0.0,0.0,0.0
2048,1011.242101764718,0.0,0.0,0.0,0.0
2049,1170.2785257814312,0.0,0.0,0.0,0.0
2050,1345.6970145152095,0.0,0.0,0.0,0.0
