,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0
2026,0.0,0.0,0.0,0.0,0.0
2027,8.429073964772289e-05,0.0,0.0,0.0,0.0
2028,0.0007905294130396016,0.0,0.0,0.0,0.0
2029,0.0032328372923329644,0.0,0.0,0.0,0.0
2030,0.009111156734821435,0.0,0.0,0.0,0.0
2031,0.020705002779293383,0.0,0.0,0.0,0.0
2032,0.040874902087898735,0.0,0.0,0.0,0.0
2033,0.07310345585234626,0.0,0.0,0.0,0.0
2034,0.12135338404556206,0.0,0.0,0.0,0.0
2035,0.18986433682693182,0.0,0.0,0.0,0.0
2036,0.2829092976039624,0.0,0.0,0.0,0.0
2037,0.40448701892908706,0.0,0.0,0.0,0.0
2038,0.5578740140520562,0.0,0.0,0.0,0.0
2039,0.7452048898956597,0.0,0.0,0.0,0.0
2040,0.9670597592605013,0.0,0.0,0.0,0.0
2041,1.2220501631242564,0.0,0.0,0.0,0.0
2042,1.5064436232770138,0.0,0.0,0.0,0.0
2043,1.8139144754882321,0.0,0.0,0.0,0.0
2044,2.1354836419362835,0.0,0.0,0.0,0.0
2045,2.4596960075620102,0.0,0.0,0.0,0.0
2046,2.773123528230328,0.0,0.0,0.0,0.0
2047,3.0612150948289476,0.0,0.0,0.0,0.0
2048,3.3094640757027967,0.0,0.0,0.0,0.0
2049,3.5047998119942165,0.0,0.0,0.0,0.0
2050,3.6370420604837594,0.0,0.0,0.0,0.0
