,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.008027316328496386,0.0,0.0,0.0,0.0
2022,0.07555704528167564,0.0,0.0,0.0,0.0
2023,0.31057717068440505,0.0,0.0,0.0,0.0
2024,0.8797067573370847,0.0,0.0,0.0,0.0
2025,2.0087728955284025,0.0,0.0,0.0,0.0
2026,3.98183732751406,0.0,0.0,0.0,0.0
2027,7.156838968223225,0.0,0.0,0.0,0.0
2028,12.042036677247209,0.0,0.0,0.0,0.0
2029,19.31499712250773,0.0,0.0,0.0,0.0
2030,29.81158698354793,0.0,0.0,0.0,0.0
2031,44.50721826260331,0.0,0.0,0.0,0.0
2032,64.52621538067882,0.0,0.0,0.0,0.0
2033,91.24780195215457,0.0,0.0,0.0,0.0
2034,126.30451912473166,0.0,0.0,0.0,0.0
2035,171.52517920180318,0.0,0.0,0.0,0.0
2036,228.86207631728257,0.0,0.0,0.0,0.0
2037,300.3516766045796,0.0,0.0,0.0,0.0
2038,388.22257365153837,0.0,0.0,0.0,0.0
2039,494.86568017479607,0.0,0.0,0.0,0.0
2040,622.7408254864126,0.0,0.0,0.0,0.0
2041,774.2821948851783,0.0,0.0,0.0,0.0
2042,951.8956079568179,0.0,0.0,0.0,0.0
2043,1158.2016180328217,0.0,0.0,0.0,0.0
2044,1396.046862325858,0.0,0.0,0.0,0.0
2045,1668.4056480448814,0.0,0.0,0.0,0.0
2046,1978.2615258705869,0.0,0.0,0.0,0.0
2047,2328.487591733593,0.0,0.0,0.0,0.0
2048,2721.766659597042,0.0,0.0,0.0,0.0
2049,3160.459311759924,0.0,0.0,0.0,0.0
2050,3646.4511438010186,0.0,0.0,0.0,0.0
