,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0
2026,0.0,0.0,0.0,0.0,0.0
2027,0.001021659480815843,0.0,0.0,0.0,0.0
2028,0.009581739026981135,0.0,0.0,0.0,0.0
2029,0.039184124892611714,0.0,0.0,0.0,0.0
2030,0.11043324211215304,0.0,0.0,0.0,0.0
2031,0.25095831971804183,0.0,0.0,0.0,0.0
2032,0.49543083166727425,0.0,0.0,0.0,0.0
2033,0.88606220640715,0.0,0.0,0.0,0.0
2034,1.4708832293724439,0.0,0.0,0.0,0.0
2035,2.3012812629090242,0.0,0.0,0.0,0.0
2036,3.4290476903633067,0.0,0.0,0.0,0.0
2037,4.902650035851276,0.0,0.0,0.0,0.0
2038,6.7618018057392995,0.0,0.0,0.0,0.0
2039,9.032375846909474,0.0,0.0,0.0,0.0
2040,11.721403509960403,0.0,0.0,0.0,0.0
2041,14.812055753768348,0.0,0.0,0.0,0.0
2042,18.259092475256377,0.0,0.0,0.0,0.0
2043,21.98584244267826,0.0,0.0,0.0,0.0
2044,25.883473297654103,0.0,0.0,0.0,0.0
2045,29.813141473821357,0.0,0.0,0.0,0.0
2046,33.61209020030867,0.0,0.0,0.0,0.0
2047,37.103950416373586,0.0,0.0,0.0,0.0
2048,40.112892157454745,0.0,0.0,0.0,0.0
2049,42.48049039847531,0.0,0.0,0.0,0.0
2050,44.083353862461976,0.0,0.0,0.0,0.0
