,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0004367096092309434,0.0,0.0,0.0,0.0
2022,0.004110525407161313,0.0,0.0,0.0,0.0
2023,0.016896311207290376,0.0,0.0,0.0,0.0
2024,0.047858634008317386,0.0,0.0,0.0,0.0
2025,0.10928315147189907,0.0,0.0,0.0,0.0
2026,0.21662365754129528,0.0,0.0,0.0,0.0
2027,0.3893530815580789,0.0,0.0,0.0,0.0
2028,0.6551221998062666,0.0,0.0,0.0,0.0
2029,1.0507926311217302,0.0,0.0,0.0,0.0
2030,1.6218379803874143,0.0,0.0,0.0,0.0
2031,2.421296926202604,0.0,0.0,0.0,0.0
2032,3.510135246133992,0.0,0.0,0.0,0.0
2033,4.962835487839627,0.0,0.0,0.0,0.0
2034,6.8672552651716,0.0,0.0,0.0,0.0
2035,9.321512237765209,0.0,0.0,0.0,0.0
2036,12.430022294809763,0.0,0.0,0.0,0.0
2037,16.30132883446956,0.0,0.0,0.0,0.0
2038,21.053816634970595,0.0,0.0,0.0,0.0
2039,26.81407647141493,0.0,0.0,0.0,0.0
2040,33.711898432295065,0.0,0.0,0.0,0.0
2041,41.87515744313749,0.0,0.0,0.0,0.0
2042,51.42930906833066,0.0,0.0,0.0,0.0
2043,62.51013728799483,0.0,0.0,0.0,0.0
2044,75.26442679713783,0.0,0.0,0.0,0.0
2045,89.84489335019839,0.0,0.0,0.0,0.0
2046,106.4040935639937,0.0,0.0,0.0,0.0
2047,125.0882887991937,0.0,0.0,0.0,0.0
2048,146.0334205553853,0.0,0.0,0.0,0.0
2049,169.35833122056914,0.0,0.0,0.0,0.0
2050,195.1568750515797,0.0,0.0,0.0,0.0
