,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.127998468147004,0.0,0.0,0.0,0.0
2022,1.2047844706749997,0.0,0.0,0.0,0.0
2023,4.952265547068673,0.0,0.0,0.0,0.0
2024,14.027243072256823,0.0,0.0,0.0,0.0
2025,32.030611845966575,0.0,0.0,0.0,0.0
2026,63.49183929915308,0.0,0.0,0.0,0.0
2027,114.11839115588306,0.0,0.0,0.0,0.0
2028,192.01463913736117,0.0,0.0,0.0,0.0
2029,307.9846293297713,0.0,0.0,0.0,0.0
2030,475.3565588762654,0.0,0.0,0.0,0.0
2031,709.6740541456389,0.0,0.0,0.0,0.0
2032,1028.7918807773156,0.0,0.0,0.0,0.0
2033,1454.501837577598,0.0,0.0,0.0,0.0
2034,2012.4873016243882,0.0,0.0,0.0,0.0
2035,2731.409411322273,0.0,0.0,0.0,0.0
2036,3641.7457369402046,0.0,0.0,0.0,0.0
2037,4775.477046248394,0.0,0.0,0.0,0.0
2038,6169.184105419668,0.0,0.0,0.0,0.0
2039,7864.091982494011,0.0,0.0,0.0,0.0
2040,9904.711143077056,0.0,0.0,0.0,0.0
2041,12337.402752696278,0.0,0.0,0.0,0.0
2042,15210.467112268869,0.0,0.0,0.0,0.0
2043,18578.757741026162,0.0,0.0,0.0,0.0
2044,22504.026760330053,0.0,0.0,0.0,0.0
2045,27053.14259418352,0.0,0.0,0.0,0.0
2046,32295.76416012243,0.0,0.0,0.0,0.0
2047,38301.75554605878,0.0,0.0,0.0,0.0
2048,45139.034870725045,0.0,0.0,0.0,0.0
2049,52870.13847344689,0.0,0.0,0.0,0.0
2050,61548.0654358727,0.0,0.0,0.0,0.0
