,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.00028489373896475775,0.0,0.0,0.0,0.0
2022,0.0026815598457246934,0.0,0.0,0.0,0.0
2023,0.011022549476376441,0.0,0.0,0.0,0.0
2024,0.031221262129739642,0.0,0.0,0.0,0.0
2025,0.07129242171590683,0.0,0.0,0.0,0.0
2026,0.14131753101069164,0.0,0.0,0.0,0.0
2027,0.2540000330605773,0.0,0.0,0.0,0.0
2028,0.42737830594179615,0.0,0.0,0.0,0.0
2029,0.6854995521716896,0.0,0.0,0.0,0.0
2030,1.0580291261309915,0.0,0.0,0.0,0.0
2031,1.5795578324819712,0.0,0.0,0.0,0.0
2032,2.2897841035337154,0.0,0.0,0.0,0.0
2033,3.2370959871005955,0.0,0.0,0.0,0.0
2034,4.478458339727544,0.0,0.0,0.0,0.0
2035,6.077376480121535,0.0,0.0,0.0,0.0
2036,8.10131096023269,0.0,0.0,0.0,0.0
2037,10.620249701362898,0.0,0.0,0.0,0.0
2038,13.710377261583865,0.0,0.0,0.0,0.0
2039,17.45300294925429,0.0,0.0,0.0,0.0
2040,21.931321969478336,0.0,0.0,0.0,0.0
2041,27.227090197023934,0.0,0.0,0.0,0.0
2042,33.4201666436305,0.0,0.0,0.0,0.0
2043,40.59665641680854,0.0,0.0,0.0,0.0
2044,48.849369823562576,0.0,0.0,0.0,0.0
2045,58.27461928015885,0.0,0.0,0.0,0.0
2046,68.96837531930011,0.0,0.0,0.0,0.0
2047,81.0224010692017,0.0,0.0,0.0,0.0
2048,94.52174310338722,0.0,0.0,0.0,0.0
2049,109.54045450975642,0.0,0.0,0.0,0.0
2050,126.13660168834002,0.0,0.0,0.0,0.0
