,Closed-loop recycling,Open to high- and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0
2026,0.0,0.0,0.0,0.0,0.0
2027,0.0,0.0,3.994700552404953e-08,0.0,3.994700552404953e-08
2028,0.0,0.0,3.748623469887677e-07,0.0,3.748623469887677e-07
2029,0.0,0.0,1.534331454520687e-06,0.0,1.534331454520687e-06
2030,0.0,0.0,4.328370313161434e-06,0.0,4.328370313161434e-06
2031,0.0,0.0,9.846160829072694e-06,0.0,9.846160829072694e-06
2032,0.0,0.0,1.94595772164837e-05,0.0,1.94595772164837e-05
2033,0.0,0.0,3.484521160293949e-05,0.0,3.484521160293949e-05
2034,0.0,0.0,5.791771955072027e-05,0.0,5.791771955072027e-05
2035,0.0,0.0,9.073345843096455e-05,0.0,9.073345843096455e-05
2036,0.0,0.0,0.00013537444785056139,0.0,0.00013537444785056139
2037,0.0,0.0,0.00019380115731417792,0.0,0.00019380115731417792
2038,0.0,0.0,0.00026763659490704997,0.0,0.00026763659490704997
2039,0.0,0.0,0.0003579639817092803,0.0,0.0003579639817092803
2040,0.0,0.0,0.0004651274264836095,0.0,0.0004651274264836095
2041,0.0,0.0,0.0005885310197111205,0.0,0.0005885310197111205
2042,0.0,0.0,0.0007264554988905239,0.0,0.0007264554988905239
2043,0.0,0.0,0.0008759342679173805,0.0,0.0008759342679173805
2044,0.0,0.0,0.00103271874712511,0.0,0.00103271874712511
2045,0.0,0.0,0.001191356184358015,0.0,0.001191356184358015
2046,0.0,0.0,0.0013454233621479318,0.0,0.0013454233621479318
2047,0.0,0.0,0.0014879271234692383,0.0,0.0014879271234692383
2048,0.0,0.0,0.0016118589853830675,0.0,0.0016118589853830675
2049,0.0,0.0,0.0017108602697350989,0.0,0.0017108602697350989
2050,0.0,0.0,0.0017799217591665647,0.0,0.0017799217591665647
