,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.004199200054374216,0.0,0.0,0.0,0.0
2022,0.039524934071533936,0.0,0.0,0.0,0.0
2023,0.16246720805004475,0.0,0.0,0.0,0.0
2024,0.4601867563297078,0.0,0.0,0.0,0.0
2025,1.0508168492356325,0.0,0.0,0.0,0.0
2026,2.0829541079438543,0.0,0.0,0.0,0.0
2027,3.743841323136168,0.0,0.0,0.0,0.0
2028,6.2993557249468175,0.0,0.0,0.0,0.0
2029,10.103941796730554,0.0,0.0,0.0,0.0
2030,15.594852944551242,0.0,0.0,0.0,0.0
2031,23.282501921284354,0.0,0.0,0.0,0.0
2032,33.75625546144147,0.0,0.0,0.0,0.0
2033,47.740946277983454,0.0,0.0,0.0,0.0
2034,66.09638306424438,0.0,0.0,0.0,0.0
2035,89.78757863866522,0.0,0.0,0.0,0.0
2036,119.84668413637023,0.0,0.0,0.0,0.0
2037,157.35262038677402,0.0,0.0,0.0,0.0
2038,203.4885161070923,0.0,0.0,0.0,0.0
2039,259.52619794149643,0.0,0.0,0.0,0.0
2040,326.7768775443465,0.0,0.0,0.0,0.0
2041,406.5415262352472,0.0,0.0,0.0,0.0
2042,500.11172052935865,0.0,0.0,0.0,0.0
2043,608.8998032432701,0.0,0.0,0.0,0.0
2044,734.4445187849675,0.0,0.0,0.0,0.0
2045,878.3578163783815,0.0,0.0,0.0,0.0
2046,1042.2607648682033,0.0,0.0,0.0,0.0
2047,1227.7186559070392,0.0,0.0,0.0,0.0
2048,1436.1973110078686,0.0,0.0,0.0,0.0
2049,1668.9916073134023,0.0,0.0,0.0,0.0
2050,1927.142960663393,0.0,0.0,0.0,0.0
