,Closed-loop recycling,Open to high and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0
2026,0.0,0.0,0.0,0.0,0.0
2027,0.19460795786697915,0.0,0.0,0.0,0.0
2028,1.8251508451388303,0.0,0.0,0.0,0.0
2029,7.4638787867621765,0.0,0.0,0.0,0.0
2030,21.03556824130293,0.0,0.0,0.0,0.0
2031,47.81309329521802,0.0,0.0,0.0,0.0
2032,94.46765204535598,0.0,0.0,0.0,0.0
2033,169.18921927715508,0.0,0.0,0.0,0.0
2034,281.35152969323116,0.0,0.0,0.0,0.0
2035,441.0315144960245,0.0,0.0,0.0,0.0
2036,658.4351078647957,0.0,0.0,0.0,0.0
2037,943.1722964540243,0.0,0.0,0.0,0.0
2038,1303.1944147620145,0.0,0.0,0.0,0.0
2039,1743.8032948627533,0.0,0.0,0.0,0.0
2040,2266.677267010128,0.0,0.0,0.0,0.0
2041,2868.8901406685923,0.0,0.0,0.0,0.0
2042,3542.0194767465364,0.0,0.0,0.0,0.0
2043,4271.541517980702,0.0,0.0,0.0,0.0
2044,5036.6596057446895,0.0,0.0,0.0,0.0
2045,5810.678617142555,0.0,0.0,0.0,0.0
2046,6562.141801609124,0.0,0.0,0.0,0.0
2047,7256.785084104344,0.0,0.0,0.0,0.0
2048,7860.249269852105,0.0,0.0,0.0,0.0
2049,8341.340230345171,0.0,0.0,0.0,0.0
2050,8675.467978814555,0.0,0.0,0.0,0.0
