,Closed-loop recycling,Open to high- and middle-end recycling,Open to low-end recycling,Incineration,Discard or landfill
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0
2026,528.6640203991034,46.25126164879191,9.477119970165873,1.9841038472280983,143.92935417514624
2027,537.1896587150608,46.97418183008715,9.739872427659863,2.008554574520319,146.49195455843625
2028,562.087317016234,48.960008078950914,11.107154140611993,2.0387681561379987,155.29368521307023
2029,633.9414259047719,54.58096843145662,15.580080001893878,2.089783725563836,181.85305706706328
2030,846.0097255908087,71.61959061726515,27.046095784977716,2.358650491634352,256.6170771330835
2031,1364.262916702285,113.82997223565805,51.457204359767374,3.265093978710097,431.0021331985807
2032,1779.456514156028,144.64158053867672,85.22262966095138,3.0145961422445495,601.9024066143144
2033,2619.676663708587,209.380803772705,142.38425905310126,3.2712988713440896,923.4281336273236
2034,3919.5211097547267,309.99966152307894,228.78188442634072,3.802186206780365,1416.6626859867515
2035,5853.656986708607,460.6532408441564,353.1418835296631,4.8726399171356425,2141.754708186637
2036,8299.283987227735,649.422541101349,518.9141324868801,5.627136937708002,3077.9449315460306
2037,11810.518589850668,923.7859285765288,741.3345320547862,7.772589840390201,4388.262604012529
2038,16279.365319516852,1273.3817779595943,1022.839202827301,10.59415385302935,6053.257322121532
2039,21757.794449146942,1702.1630654755518,1367.249105130886,14.077449738633149,8093.850170855293
2040,28249.41949770569,2210.2633090613676,1775.493188931399,18.164504730098976,10513.365474040382
2041,35768.23098409619,2799.215734102694,2246.1165227553156,23.012253059176025,13312.238478406012
2042,44187.13386025666,3458.835789801808,2772.0690760912657,28.458300340423257,16445.73855043039
2043,53265.30055606395,4169.641394583047,3340.866117840749,34.14688702335915,19830.58975418325
2044,62835.95317524336,4919.344361798581,3937.869349816524,40.23934507963677,23395.99518596888
2045,72537.02636151234,5679.17619956486,4541.681677213558,46.38940960370193,27010.627987126787
2046,81993.87296771201,6419.773510321886,5128.071066490449,52.38475235501436,30533.851982593453
2047,90786.57987429337,7108.0778187781825,5670.4889952711665,57.94915732038096,33809.20727783194
2048,98493.60045484488,7710.844856595662,6142.375529438295,62.80194786128227,36679.64621597116
2049,104732.14242380549,8197.811767969537,6519.704180539628,66.68439717148593,39002.562701956456
2050,109197.41837862489,8544.75248097401,6783.59485540167,69.37536609905273,40664.734069076476
