,Energy consumption,Energy saved,CO2 emission,CO2 saved,Steel and iron_Energy consumption,Steel and iron_Energy saved,Steel and iron_CO2 emission,Steel and iron_CO2 saved,Cu_Energy consumption,Cu_Energy saved,Cu_CO2 emission,Cu_CO2 saved,Al_Energy consumption,Al_Energy saved,Al_CO2 emission,Al_CO2 saved,Concrete_Energy consumption,Concrete_Energy saved,Concrete_CO2 emission,Concrete_CO2 saved,Composites_Energy consumption,Composites_Energy saved,Composites_CO2 emission,Composites_CO2 saved,REEs_Energy consumption,REEs_Energy saved,REEs_CO2 emission,REEs_CO2 saved
1993,0.0014533678130300538,5.922882222710202e-08,9.430722711962248e-05,6.504977737847045e-09,0.0008637648417068131,5.5116324623772704e-08,4.2738364563618365e-05,6.173028357862542e-09,9.072103441869295e-06,1.5168380592483893e-09,2.1096666583755226e-06,1.2592617850363988e-10,1.8101947168831863e-05,2.5956595440809246e-09,3.701270474307962e-06,2.060232014808626e-10,9.328235679311905e-05,0.0,1.7301209915261645e-05,0.0,0.00046776056391942034,0.0,2.8340787108059e-05,0.0,1.386e-06,0.0,1.159284e-07,0.0
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,0.002591436425482314,1.4024420413242028e-07,0.00016793319322251982,1.5417885733280098e-08,0.0014870413366115394,1.3100791079279965e-07,7.357756613442512e-05,1.4672886008793559e-08,1.5807909661784073e-05,3.2528188246206897e-09,3.6760405308172435e-06,2.700453363836044e-10,3.098365252247705e-05,5.982715132351444e-09,6.335168100872435e-06,4.748612459310338e-10,0.00016176864126823858,0.0,3.0003457422238996e-05,0.0,0.0008930628854182745,0.0,5.410910423416604e-05,0.0,2.772e-06,7.593826485261952e-13,2.318568e-07,9.314217189715236e-14
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,0.002544739333153428,4.2769339633196034e-07,0.00016475474101896085,4.713216022789249e-08,0.0014049104218106295,4.032978733440989e-07,6.95137969125051e-05,4.5169361814539074e-08,1.5488784976474296e-05,7.145705317987882e-09,3.601829879144615e-06,5.932283660216356e-10,2.9135642274960123e-05,1.7240250024345756e-08,5.957308984305676e-06,1.3683965265960533e-09,0.00015423528942500422,0.0,2.8606236060278987e-05,0.0,0.0009381971946663593,0.0,5.6843712382726476e-05,0.0,2.772e-06,9.567645527781869e-12,2.318568e-07,1.1735207357308209e-12
1998,0.008103888061381705,8.947178852659315e-07,0.0005250850914919739,9.853261300250587e-08,0.004630829269068108,8.414824020013367e-07,0.00022912957320909904,9.424602902414971e-08,4.9388092326805545e-05,1.6581594430773295e-08,1.1484923245227565e-05,1.3765851980264623e-09,9.643296151667772e-05,3.6637737345709284e-08,1.9717462982452612e-05,2.9080177175742344e-09,0.000504230873049176,0.0,9.352040922086726e-05,0.0,0.002814690865420939,0.0,0.0001705371524343275,0.0,8.316e-06,1.615148811216048e-11,6.955704e-07,1.981062755459799e-12
1999,0.42629920970620067,2.3075035049195752e-05,0.027613028750421854,2.5353094397429908e-06,0.24105026692327108,2.1506397981390377e-05,0.011926966332141017,2.4087165739157224e-06,0.002588029705714232,5.718285123184004e-07,0.0006018317599678659,4.7472555739640794e-08,0.005011963806308573,9.967756385390213e-07,0.0010247866420984126,7.911627265533937e-08,0.026308293756427254,0.0,0.004879436245396091,0.0,0.15088327551447953,0.0,0.009141751398818466,0.0,0.00045737999999999964,3.291694795088925e-11,3.825637199999997e-05,4.037432288348609e-12
2000,0.1306714901812516,9.579144241249207e-06,0.008463568992499641,1.0535565421050603e-06,0.07369906905926073,8.963668811023465e-06,0.003646568521161338,1.0039309068346279e-06,0.0007940499024128741,2.1118588216171528e-07,0.0001846518412119879,1.753241285870844e-08,0.0015320167693756717,4.042000755383074e-07,0.0003132485351851107,3.208224814810781e-08,0.00804873178741954,0.0,0.0014928096050855404,0.0,0.04646650706278279,0.0,0.002815323663215663,0.0,0.0001311156,8.947252571898766e-11,1.0966826640000002e-05,1.0974263616326049e-11
2001,0.2598691250366725,2.3896432578384062e-05,0.016829570137791742,2.6296067191182065e-06,0.14537441847346444,2.240606984028057e-05,0.007193005080718293,2.509479822111424e-06,0.0015864337771948074,4.987178926676938e-07,0.00036891625706364457,4.1402994862978364e-08,0.0030166753066345185,9.913012501060259e-07,0.0006168138233352707,7.868175841648725e-08,0.01590395454476907,0.0,0.002949728818195191,0.0,0.0937030641262893,0.0,0.00567730329706341,0.0,0.00028457880832031385,3.435953297708528e-10,2.380286141593122e-05,4.214372731677127e-11
2002,0.060312950300984255,3.2008295468153514e-05,0.0039022658124368333,3.530585878529566e-06,0.033113489216280254,3.0289587313615446e-05,0.0016384278518472,3.39243377912493e-06,0.0003594134766171798,4.632277342358159e-07,8.357958361571106e-05,3.8456642087501696e-08,0.0006849636028856893,1.2544357201477873e-06,0.00014005319624960582,9.956731949155083e-08,0.003637241732958416,0.0,0.0006746043399613753,0.0,0.022462125072242715,0.0,0.0013609405190829408,0.0,5.57172e-05,1.0447001544640938e-09,4.660321680000001e-06,1.28137825583619e-10
