,Cast Iron,Steel,Cu,Al,EE,Concrete,Composites,Others,Nd,Dy
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,17846.9990912985,226523.73373964336,939.7268104634325,582.3512944034647,434.1562440814102,5731.516521175259,9741.329865885746,1533.7936579265754,63.55351030017438,6.246640631412853
2027,17522.02062271763,222304.00418981633,922.7364731405821,571.6921421520091,426.130537351619,5624.464932213664,9559.53422668725,1506.2312426189549,62.36648806996412,6.1299687714246325
2028,17207.219270429738,218223.860757581,906.2687048874441,561.3711083870352,418.36557831915417,5520.976283880139,9383.777727652585,1479.5032440282196,61.218971974387884,6.0171799569031545
2029,16862.776827248195,213778.62088227159,888.2259843431649,550.0893292881775,409.8936268982935,5408.283196065276,9192.359705724502,1450.184886681891,59.96939174655885,5.8943593224072615
2030,17945.80344592967,220179.3595115102,923.5207560147926,563.6705753387128,410.76940744365663,5361.8305189117955,9938.427098944543,1534.9418702971263,58.67898574649211,5.767525953723784
2031,23235.466570097637,284998.4804661249,1195.851011643172,729.7773117359909,531.7517029912547,6940.072111634565,12863.913573439451,1987.7032810879832,75.95100999525806,7.465183865358779
2032,18044.141499051104,221269.3038800343,928.7487022461039,566.7021039898459,412.8824225767788,5388.024613355145,9987.17480484458,1543.8247427272408,58.96566331703471,5.795703245865102
2033,15295.617984587252,187526.05357405,787.3356482160968,480.36163075814,349.9451056047818,4566.241957468984,8463.994301054214,1308.823871310641,49.972212452190696,4.911741779891751
2034,12512.894701597315,153382.90308656386,644.1343432630615,392.95662808422884,286.24827753050084,3734.7797596115174,6922.8392135284375,1070.8180879678296,40.87282796070583,4.017368170287942
2035,11105.847621352776,136115.99782273424,571.7306302150308,348.7600378236869,254.03742213387474,3314.283348129896,6143.433757377776,950.4852576865484,36.2709852628538,3.5650555233146672
2036,3919.0846611608567,58499.212543617126,201.7628849989828,123.06942815232773,89.63947670850305,1169.4107409743376,2167.6565032826584,335.4339069479005,12.797844189447694,1.2578931789876293
2037,3369.820806278627,50295.90590086697,173.49088410334036,105.81931148762489,77.07205734277973,1005.4159941133219,1863.6768682444397,288.4373819932712,11.0031123326098,1.0814899532051856
2038,3494.170367153348,52148.24365642557,179.89704444573684,109.7227127275817,79.91264107806474,1042.437096727343,1932.305473210541,299.09279025086624,11.408265720795884,1.121312258041282
2039,3859.7092727835557,57600.69538091146,198.72021884223003,121.20006158607981,88.26978414699055,1151.4250657464966,2134.334204655734,330.3917559371419,12.601012994893402,1.2385467396273424
2040,3937.095059902886,57852.91449693602,200.4105458098942,121.36179088471165,87.39535130357244,1133.6864125862064,2194.637055731181,336.06435498400975,12.325607365992411,1.2114772682485373
2041,5045.88527680428,74143.9035632176,256.8538008196074,155.53979575102073,112.00643387864794,1452.9210465728331,2812.627336341325,430.715370002394,15.796373985992894,1.5526170371809178
2042,6461.407664849679,94941.84521357105,328.9110140254108,199.17278944223216,143.42609079454581,1860.4734535035825,3601.5871853022395,551.5494554975114,20.227344599514407,1.9881347360966375
2043,6360.776358469096,93462.16348166858,323.78974722051004,196.0704593532769,141.19139223400177,1831.4756765618338,3545.4534406381053,542.9629591487139,19.912076544123764,1.9571472091837046
2044,7161.601435073265,105228.39545440965,364.5559012932966,220.75558100701681,158.96681801561684,2062.04425636414,3991.7995010057384,611.3246184368846,22.41885257610129,2.203536866005948
2045,7824.950620696375,114974.83249434587,398.32371129381596,241.20309342760314,173.69085629203337,2253.0335381093514,4361.525875935892,667.9504871958361,24.49531656075952,2.407631385099415
2046,8596.04633759948,126304.58299258904,437.57609605900063,264.97193416897585,190.80669192147096,2475.0495518669163,4791.315010022903,733.7732606275317,26.90910778769737,2.6448816160573343
2047,9409.699887820088,138259.75239308018,478.9947348528486,290.0526508951248,208.8672788724071,2709.3214014394794,5244.829413821152,803.2285032185695,29.456146279610536,2.8952286485152303
2048,10177.727262412269,149544.582371252,518.0907286766804,313.7269690264705,225.91515637306992,2930.457480095691,5672.9149017823165,868.7888136443872,31.860370705740667,3.131538563910028
2049,10796.719800239825,158639.62521669583,549.600163600038,332.8073203204052,239.65493215651193,3108.6828132327614,6017.931746789666,921.6271498610184,33.79806310514972,3.3219932993418277
2050,11064.11878415648,162568.60198637994,563.2119405292365,341.04985473585066,245.59038980859108,3185.6745620221145,6166.975931235679,944.4528054509789,34.63512887893566,3.404268040440103
