,Energy consumption,Energy saved,CO2 emission,CO2 saved,Steel and iron_Energy consumption,Steel and iron_Energy saved,Steel and iron_CO2 emission,Steel and iron_CO2 saved,Cu_Energy consumption,Cu_Energy saved,Cu_CO2 emission,Cu_CO2 saved,Al_Energy consumption,Al_Energy saved,Al_CO2 emission,Al_CO2 saved,Concrete_Energy consumption,Concrete_Energy saved,Concrete_CO2 emission,Concrete_CO2 saved,Composites_Energy consumption,Composites_Energy saved,Composites_CO2 emission,Composites_CO2 saved,REEs_Energy consumption,REEs_Energy saved,REEs_CO2 emission,REEs_CO2 saved
2020,0.2532006890547531,7.934494412904577e-05,0.013534607927687908,8.644635226551968e-06,0.19023732694618406,7.154650432515862e-05,0.009412784406191399,8.013208484417765e-06,0.0006424682794749189,3.413286660966146e-06,0.0001494023868838125,2.8336719449530274e-07,0.0010977702913052946,4.38514604665934e-06,0.0002244589893498698,3.480586772460552e-07,0.00014699350476744423,0.0,2.726309207433277e-05,0.0,0.060199754987298834,0.0,0.0036473969198186937,0.0,0.0008763750457225579,7.096261670676936e-12,7.330213336980012e-05,8.703928456097252e-13
2021,0.26157098748477425,8.63989643221728e-05,0.013982175872264689,9.414218586176586e-06,0.19652808836076435,7.794106393037071e-05,0.009724046038683654,8.729399160201519e-06,0.0006642987815919957,3.7005653417952387e-06,0.00015447894743529842,3.072167453565859e-07,0.0011345089709196572,4.757276265571395e-06,0.00023197087681995547,3.775954704063394e-07,0.00015183845867592442,0.0,2.816169249012508e-05,0.0,0.062186992174117016,0.0,0.003767800114078855,0.0,0.0009052607387053276,5.878443545764311e-11,7.571820275680138e-05,7.2102121412693565e-12
2022,0.2616249838627297,9.398869898763722e-05,0.013985201569793482,1.0249951557185817e-05,0.19657053339797936,8.507016718049671e-05,0.009726146183754187,9.527858724215632e-06,0.000665019080244981,3.890716862617413e-06,0.00015464644883803405,3.2300290934937016e-07,0.0011351852483670094,5.027325055988047e-06,0.00023210915397461613,3.9902983628245937e-07,0.00015185566087968776,0.0,2.816488300705182e-05,0.0,0.062197027092918994,0.0,0.003768408112100386,0.0,0.0009053633823396539,4.898885350582079e-10,7.572678811920949e-05,6.008733835490285e-11
2023,0.261752294072438,0.00011056389346035277,0.013992143410783673,1.20866453599371e-05,0.196668023921311,0.00010101222908570901,0.009730969933606533,1.131336965759941e-05,0.0006659137723162467,4.127824108866588e-06,0.0001548545044498728,3.42687284509679e-07,0.0011361705653691043,5.421846452343859e-06,0.00023231061985525724,4.303438663967995e-07,0.00015191570688849105,0.0,2.817601982475877e-05,0.0,0.06222454864755803,0.0,0.0037700755945285157,0.0,0.0009057214589950754,1.9938134333020516e-09,7.575673851873356e-05,2.445514312130944e-10
2024,0.2620265763414541,0.0001451669137761928,0.014006937974136793,1.5931457839663964e-05,0.1968758914427701,0.00013463142705474323,0.009741255045345395,1.507871983013124e-05,0.0006671666045378564,4.461335941044551e-06,0.00015514584354046015,3.703750592565288e-07,0.0011377818826251748,6.0685075378379935e-06,0.0002326400828091049,4.816707776669617e-07,0.00015206143481422553,0.0,2.8203048188109828e-05,0.0,0.06228708460773369,0.0,0.003773864537997982,0.0,0.0009065903689730556,5.643242567036213e-09,7.582941625574027e-05,6.92172609232436e-10
2025,0.2625478785046126,0.00021008291693302227,0.014034932558710753,2.315270939055583e-05,0.1972692959677861,0.00019796997529772993,0.009760720373406083,2.2172637233345752e-05,0.0006690286525209736,4.9588417094724354e-06,0.00015557885233180037,4.116774249373343e-07,0.001140450854060015,7.141205663594617e-06,0.0002331858022875903,5.668131849579584e-07,0.00015235099410126465,0.0,2.8256753156339658e-05,0.0,0.06240843523737573,0.0,0.0037812169584998234,0.0,0.000908316798768496,1.2894262225272965e-08,7.597381902911524e-05,1.5815473147881705e-09
2026,0.8806188524948085,0.0005674468347012671,0.047075349600852835,6.234759916396928e-05,0.6616716987008544,0.0005286132098799576,0.032738964258636025,5.9204679506555255e-05,0.0022457119166663995,1.6316632410420338e-05,0.0005222276823963877,1.3545883510537638e-06,0.0038265092098177206,2.249139012315831e-05,0.0007823990107733679,1.7851910546183949e-06,0.0005109631911384468,0.0,9.476906172583247e-05,0.0,0.2093176061080993,0.0,0.012682184370078958,0.0,0.0030463633682321655,2.560228773074646e-08,0.00025480521724225526,3.140251741866449e-09
2027,0.8820923580132151,0.0007511084395594809,0.04715450201387549,8.277649729153972e-05,0.6627840042079538,0.0007077599703644298,0.032794000208206046,7.926911668081613e-05,0.002251072693294321,1.774897589973707e-05,0.0005234743008666676,1.4734998860159075e-06,0.003834127227657386,2.555345454365915e-05,0.0007839566522933506,2.0282338359765336e-06,0.0005117792901208637,0.0,9.492042475193762e-05,0.0,0.20966014541118383,0.0,0.012702938221971724,0.0,0.0030512291830048803,4.603875165499332e-08,0.00025521220578575974,5.6468887311319376e-09
2028,0.884321980157046,0.0010274926597550406,0.04727404761405253,0.00011353414187507058,0.6644640755576788,0.0009778378763133368,0.032877128738530985,0.00010951784214709371,0.002258250224777837,1.967131113169203e-05,0.0005251433954660886,1.633089980744244e-06,0.003844946269146901,2.99059436542162e-05,0.0007861688009893982,2.3737004604467567e-06,0.0005130368150021631,0.0,9.515365966037028e-05,0.0,0.21018294452682593,0.0,0.012734613697801805,0.0,0.0030587267636143847,7.752865579546025e-08,0.0002558393216038917,9.509286785878963e-09
2029,0.8876116335770892,0.0014339403371693047,0.04745023105313112,0.00015877943812820286,0.666940241918126,0.0013754455767782444,0.03299964738657394,0.0001540499045991634,0.0022680122119991533,2.229087619065755e-05,0.0005274134907193299,1.8505633063942117e-06,0.003860281364606582,3.607939209455386e-05,0.0007893043385929628,2.8637006281327503e-06,0.0005149122844700127,0.0,9.550150562040423e-05,0.0,0.2109582772841842,0.0,0.012781589741335867,0.0,0.00306990851370339,1.2449210584893235e-07,0.000256774590288609,1.526959451249531e-08
