,Cast Iron,Steel,Cu,Al,EE,Concrete,Composites,Others,Nd,Dy
1993,5.447817557563637,39.53993461466622,0.5368108545484791,0.38514781210280563,0.3126548447111939,144.17674929384705,3.162681297629617,0.5615738972217668,0.0036,0.0006
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,9.96228867230918,67.48778094287516,0.9353792699280518,0.6592266494144053,0.5282172324772362,250.02881185199163,6.038288609995094,1.0099212376868827,0.0072,0.0012
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,10.44940597327266,62.72301182936429,0.9164961524541004,0.61990728244596,0.48255261754150774,238.3853005023249,6.343456353389853,1.0586400397565796,0.0072,0.0012
1998,31.349469057632124,209.83955537299846,2.9223723270299145,2.0517651386527174,1.6396841588734055,779.3367435072272,19.03104033415104,3.17605276689114,0.0216,0.0036
1999,1669.9849306654546,10884.716471588248,153.13785240912617,106.63752779379944,84.7250229548162,40661.96871163409,1020.1708959734923,168.7615658964024,1.1879999999999986,0.19800000000000015
2000,515.2184470515854,3323.2747331182445,46.985201326205576,32.59610147607812,25.83227460850109,12440.080042379504,314.17516607696274,52.10349721607087,0.3405599999999999,0.05676000000000005
2001,1033.9842113959712,6537.600084096969,93.87182113578743,64.1845809922238,50.64389477043934,24581.073484959925,633.5568906442819,103.07387888631797,0.7384800201704579,0.12388000504261436
2002,241.10958103488377,1483.5513156463794,21.267069622318335,14.573693678418921,11.43800715225307,5621.702833011462,151.87373273997778,24.059417707343425,0.14472000000000002,0.024119999999999996
2003,1774.7040056572391,10827.301825901583,156.44386860507504,106.70528549023821,83.44598332170483,41015.59871766914,1084.4259566902392,178.7463061169332,1.1768401768933396,0.18639001579404776
2004,2785.2586320155856,15890.366803551737,235.36741227274234,157.2475218086458,121.04532824451627,61240.04671781795,1753.7120072091866,277.409265846038,1.7654404052142307,0.2844900361798418
2005,2631.52859125255,15851.827463382127,230.8883200853067,155.66284656419526,122.50687321962677,60673.06965195632,1652.4825157029381,258.3512381285479,1.7710005579077095,0.28170006415938653
2006,19994.13271005135,120982.57074571728,1765.103589444775,1186.6692375740975,938.9141175286259,464006.4858162961,12538.692508474081,1957.4491259614315,12.31740269720022,2.009500321468642
2007,5734.686540847014,26989.998814019822,558.1014835843994,256.5780910930545,238.6143602848906,127190.36454883705,3313.77094868827,375.9807871620035,4.408401966075103,0.8382004915187827
2008,9594.431727737281,52118.03783380817,773.448736531397,499.97238804485295,451.81156172128135,229410.3670623844,6082.276764721269,954.8015237526062,5.6513999999999855,0.9419000000000001
2009,20802.63662088683,112959.16387169831,1877.6531443722643,1100.299662612583,908.8364520449095,465717.87799783726,12779.534305226387,1795.4581264990086,14.14720312310636,2.5472007807765906
2010,16077.966286243975,74562.38744502101,1490.9050231437686,714.8531292321268,644.2975964141208,346919.606712474,9480.740539369566,1140.1329945841633,13.447611533204267,2.4312020416888602
2011,30201.850790426473,171980.45935484912,2630.7304025955764,1689.187940523952,1337.564637769682,676305.5817720264,19005.365965752535,2860.361550264856,16.859602196093444,2.874300452766021
2012,22242.944298391456,109762.5981228963,2109.0953999461562,1047.5983018856348,951.9051262207931,500114.345744136,13134.276461825842,1597.4741183076349,17.370289068429027,3.3182221834099135
2013,32320.087800372356,145866.5357356179,3048.9193462342605,1373.6323113475644,1340.5861451654516,721550.8008114989,18827.431212460346,2149.242220689892,24.477886125285085,4.672915420576259
2014,60606.30293715796,311524.3233836746,5344.1040034128555,3028.569557121587,2539.2859451719955,1327119.0178677891,37254.89534091092,5115.822162302316,36.26741035517243,6.126968713974718
2015,46053.35287078549,231557.07613552807,3777.639509733949,2259.2457949911477,1815.4467594776477,962556.8676513912,26917.585497502434,3843.603974098671,66.16392894778797,7.803114494778832
2016,19369.06327145872,71448.10516204077,1598.4844060170449,649.6237005401908,735.6013512583581,418837.6368600874,10773.525083115235,1222.5054051498846,30.490405568681922,3.9787051495973573
2017,10529.73878099294,42417.64697638777,728.2777627002645,396.5477745991553,398.52381401772897,223493.2447985731,5994.648178091013,866.6819052482176,26.850441507709434,2.859803950848491
2018,16296.74826561062,58995.17322427989,909.8612091398378,547.8249151539605,561.2432849073566,327782.70292431745,8827.984770848028,1404.807056441873,62.92852167578723,6.169850898658628
2019,10470.249369201743,58719.36194719785,939.1617148440304,571.2500922350627,466.35499418974723,237246.76937657167,6662.352978996049,916.3771592551724,4.540401579310719,0.8034003948276804
2020,8639.40732685819,42171.06039212985,635.9646096854306,407.00714250759205,349.00192582924103,185686.84343599013,5240.384034150928,800.494357444828,15.905123674837355,1.8996426704974714
2021,22691.53216738349,110761.11996647922,1670.3643174570648,1068.9987774071392,916.6430305273217,487698.55838751013,13763.740865897653,2102.5229407788797,41.77412844010064,4.989330375511469
2022,23895.982966562642,116637.63815398251,1759.0171001523147,1125.7237628103387,965.2750244663566,513569.7571804847,14494.012446867966,2214.141611899183,43.99014358268553,5.254002104150636
2023,25246.523436900403,123227.0076914146,1858.422988430151,1189.3295186081702,1019.8063623101256,542579.38619662,15312.868881976552,2339.298125790496,46.47498306415651,5.5507811061231145
2024,26724.300634161653,130437.19410716329,1967.1941483066132,1258.9278169477716,1079.4753753125815,574322.1875629227,16208.87359825341,2476.245701314524,49.19393426997482,5.875521449197409
2025,28302.57005662431,138137.66355227795,2083.361905329581,1333.258790859455,1143.2017891113649,608223.416522656,17165.80569218924,2622.506207373018,52.097767069505764,6.222343288794856
2026,42459.37036316299,207229.39105340056,3125.434946069502,2000.1221647320292,1714.9902776915048,912429.7099741558,25751.593079583112,3934.2984748910135,78.15475428825805,9.334482771504378
2027,44125.474217664385,215357.1386577223,3248.063323780171,2078.5816709110295,1782.2521009078241,948210.0583760263,26761.635188171662,4088.7076102122974,81.21954495008136,9.70052874554537
2028,45744.74253134265,223256.3125711905,3367.2441858246,2154.834999423335,1847.622299247611,982984.0203215105,27743.27319065493,4238.776850042563,84.19813292516831,10.05627902494125
2029,47344.82640463055,231061.93585128582,3485.013163865111,2230.1851377614908,1912.218329104792,1017346.2062057693,28713.285216469176,4387.067880935158,87.1414499173179,10.407816683697979
2030,48987.623820915374,236060.2746447215,3575.9504841585194,2279.910659355609,1946.9106362333214,1042482.0512173986,29960.403594200907,4523.978478624645,89.74589152178399,10.718880459910983
2031,51083.09410499939,246154.89376192004,3728.9035673490202,2377.4159906065033,2030.1647631953215,1087056.894644731,31241.62562178051,4717.5152666704535,93.58328188152407,11.177202569824749
